id,PROJECTNUMBER,MW,PROJECT_CITY,STATE,PROJECT_COUNTRY,CORE_MARKET,PROJECT_TYPE,SIZE_BUILDINGSIZE,NUMFLOORS,invoiceId,invoiceDate,invoiceTotal,ItemDescription,MasterItemNo,QtyShipped,UOM,ExtendedQuantity,PriceUOM,UnitPrice,ExtendedPrice,CONSTRUCTION_START_DATE,SUBSTANTIAL_COMPLETION_DATE,REVISED_ESTIMATE
11757,A0-0306,,coimbatore,tamil nadu,india,wellness,ambulatory care,15000.0,,B0-3149,2023-11-21,33076.02,7 8 x 7 8 x 12 usg donn wall angle flat white 40 bx ,49026.0,3.0,PC,0.036,ML,37324.5,1343.515,2023-12-11,2025-08-31 00:00:00,2262074978.0
3519,A0-0068,,visakhapatnam,andhra pradesh,india,enterprise,critical ops,265850.0,0.0,B0-0458,2023-03-31,28162.88,7 1 4 x 24t wood circ saw blade crescent,63995.0,5.0,EACH,5.0,,1001.165,0.01,2022-09-12,2023-10-02 00:00:00,4131524341.0
11138,A0-0004,,bengaluru,karnataka,india,enterprise,workspace,2800000.0,0.0,B0-2893,2023-09-29,587183.69,2 x 12 z furring 1 1 2 x 1 1 2 legs 10ga 118mil,65399.0,12.0,PC,0.144,ML,289063.64,41625.585,2020-02-03,2025-10-31 00:00:00,34925565107.0
2355,A0-0077,,mumbai,maharashtra,india,wellness,health center,2000.0,0.0,B0-0508,2023-07-20,120334.355,3 5 8 20ga slotted slip track w 2 1 2 leg,60938.0,9.0,pcs,90.0,,154057.5,0.01,2023-06-05,2023-09-15 12:00:00,57276996.18
11331,A0-0159,,dehradun,uttarakhand,india,bio innovation,r amp d laboratories,183000.0,0.0,B0-2981,2023-10-13,617502.54,5 8 x 4 x 10 type x drywall,61289.0,208.0,PC,8.32,MS,43002.5,357780.8,2023-04-03,2025-02-28 17:00:00,4359775970.0
11919,A0-0023,,kolkata,west bengal,india,enterprise,hospitality hall,435000.0,11.0,B0-3189,2023-12-14,2062838.275,6 x 9 11 1 2 heavy duty stud hds 3 flange unpunched 12ga,65146.0,40.0,PC,0.398,ML,942965.5,375613.06,2022-08-15,2025-01-21 00:00:00,23204555261.0
774,A0-0004,,bengaluru,karnataka,india,enterprise,workspace,2800000.0,0.0,B0-0174,2023-03-06,175233.1,mirafi 140n 15 x 360 600 sy roll,64608.0,3.0,,,,53773.165,161319.495,2020-02-03,2025-10-31 00:00:00,34925565107.0
6443,A0-0110,,guwahati,assam,india,future tech,critical ops,140000.0,,B0-1437,2024-04-11,273612.8,10 marlite m370 pvc edge white,65113.0,50.0,PC,50.0,PC,237.14,11857.0,2022-07-08,2024-07-23 00:00:00,12275172734.0
11828,A0-0004,,bengaluru,karnataka,india,enterprise,workspace,2800000.0,0.0,B0-3161,2023-12-07,1635223.085,3 5 8 x 10 stud 1 5 8 flange 16ga unpunched,40330.0,34.0,PC,0.34,ML,130510.5,44373.57,2020-02-03,2025-10-31 00:00:00,34925565107.0
5201,A0-0162,,lucknow,uttar pradesh,india,bio innovation,r amp d laboratories,288000.0,0.0,B0-1103,2024-01-08,739330.71, 6 x 1 1 4 scorpion bugle head drill point zinc 8m,46796.0,2.0,BX,2.0,BX,8976.25,17952.5,2022-05-06,2025-05-30 00:00:00,15598821597.0
10615,A0-0156,,nagpur,maharashtra,india,wellness,health center,583000.0,,B0-2699,2023-08-16,301167.8,4 x 1 1 2 usg fire rated 15 16 cross tee donn dxl flat white 050 60 bx,61146.0,150.0,PC,0.6,ML,85253.5,51152.1,2018-11-28,2024-08-23 00:00:00,23273459144.0
642,A0-0009,,jaipur,rajasthan,india,enterprise,workspace,350000.0,4.0,B0-0150,2023-02-08,181665.105,50lb 8d duplex nail sold box,57517.0,2.0,,,,5649.61,11299.22,2022-09-06,2024-08-15 00:00:00,9895473728.0
7665,A0-0162,,lucknow,uttar pradesh,india,bio innovation,r amp d laboratories,288000.0,0.0,B0-1727,2024-06-03,536500.025, 6 x 1 1 4 scorpion bugle head drill point zinc 8m,46796.0,3.0,BX,3.0,BX,8976.25,26928.75,2022-05-06,2025-05-30 00:00:00,15598821597.0
7183,A0-0004,,bengaluru,karnataka,india,enterprise,workspace,2800000.0,0.0,B0-1616,2024-05-08,188222.36,4 x 10 stud 2 flange 16ga unpunched,60664.0,4.0,PC,0.04,ML,169421.5,6776.86,2020-02-03,2025-10-31 00:00:00,34925565107.0
7461,A0-0003,,ahmedabad,gujarat,india,future tech,critical ops,450000.0,,B0-1678,2024-05-15,77680.885,8 x 10 track 2 leg 16ga,60786.0,2.0,PC,0.02,ML,242317.0,4846.34,2021-07-12,2024-11-01 17:00:00,14191958070.0
3204,A0-0064,,patna,bihar,india,wellness,health center,12658.0,0.0,B0-0648,2023-01-14,50834.8,t50 staple gun arrow ,35387.0,2.0,each,2.0,,2230.285,0.01,2022-10-03,2023-05-31 12:00:00,265604816.8
4310,A0-0057,,varanasi,uttar pradesh,india,enterprise,workspace,523093.0,11.0,B0-0426,2023-03-24,119325.675,5 8 cement board 4 x 8 ,63688.0,4.0,pcs,128.0,,96860.0,0.01,2020-10-19,2023-07-10 12:00:00,12657755648.0
5205,A0-0009,,jaipur,rajasthan,india,enterprise,workspace,350000.0,4.0,B0-1104,2024-01-12,505333.65,10 marlite m360 pvc outside corner white,65105.0,4.0,PC,4.0,PC,263.025,1052.1,2022-09-06,2024-08-15 00:00:00,9895473728.0
6250,A0-0162,,lucknow,uttar pradesh,india,bio innovation,r amp d laboratories,288000.0,0.0,B0-1381,2024-02-29,133944.02,3 5 8 x 10 track 1 1 4 leg 20ga eq,60409.0,200.0,PC,2.0,ML,53857.5,107715.0,2022-05-06,2025-05-30 00:00:00,15598821597.0
866,A0-0003,,ahmedabad,gujarat,india,future tech,critical ops,450000.0,,B0-0196,2023-03-22,214372.055,5 gal hydralastic 836 liquid applied waterproofing membrane wr meadows,64205.0,1.0,,,,29303.49,29303.49,2021-07-12,2024-11-01 17:00:00,14191958070.0
5517,A0-0023,,kolkata,west bengal,india,enterprise,hospitality hall,435000.0,11.0,B0-1181,2024-01-24,178340.97,1 5 8 x 9 4 1 4 stud 1 1 4 flange 20ga eq,59947.0,390.0,PC,3.648,ML,39662.5,144694.645,2022-08-15,2025-01-21 00:00:00,23204555261.0
8613,A0-0155,,surat,gujarat,india,misc market,workspace,838094.0,41.0,B0-2021,2023-02-28,231855.285,250 usg joint tape 20 bx,42172.0,12.0,CT,240.0,RL,175.35,42084.0,2019-09-02,2023-12-29 17:00:00,15673671106.0
12845,A0-0023,,kolkata,west bengal,india,enterprise,hospitality hall,435000.0,11.0,B0-3589,2024-08-28,222247.775,5 8 x 4 x 8 ct m2tech type x,63302.0,104.0,PC,3.328,MS,48012.5,159785.6,2022-08-15,2025-01-21 00:00:00,23204555261.0
9593,A0-0276,,surat,gujarat,india,enterprise,workspace,1000.0,,B0-2390,2023-05-24,24122.315, 6 x 1 5 8 grabber scavenger head fine thread streaker point 5 ,23425.0,1.0,BX,1.0,BX,2045.75,2045.75,2023-03-20,2023-04-05 00:00:00,2826976.0
13272,A0-0162,,lucknow,uttar pradesh,india,bio innovation,r amp d laboratories,288000.0,0.0,B0-3746,2024-11-14,139914.27,6 x 10 track 1 1 4 leg 20ga eq,49215.0,40.0,PC,0.4,ML,60120.0,24048.0,2022-05-06,2025-05-30 00:00:00,15598821597.0
9295,A0-0161,,coimbatore,tamil nadu,india,tertiary learning,misc build,34000.0,2.0,B0-2277,2023-05-05,472222.56,3 5 8 x 14 stud 1 1 4 flange 20ga 30mil ,60035.0,300.0,PC,4.2,ML,71726.5,301251.3,2020-09-01,2024-04-05 00:00:00,1642865619.0
12091,A0-0148,,guwahati,assam,india,enterprise,workspace,92942.0,,B0-3271,2023-12-27,35068.33,5 8 x 10 usg paper faced tape on l corner bead 50 bx,62514.0,1.0,CT,0.5,ML,61.24265749999999,0.01,2023-06-01,2024-08-23 12:00:00,1481952253.0
10246,A0-0180,,ahmedabad,gujarat,india,enterprise,workspace,510000.0,10.0,B0-2571,2023-06-30,6140.59,7 8 x 12 furring hat channel 20ga 30mil,61384.0,6.0,PC,0.072,ML,57030.5,4106.53,2019-08-07,2024-07-01 17:00:00,22222021933.0
963,A0-0005,,warangal,telangana,india,misc market,learning hub,36700.0,4.0,B0-0205,2023-03-29,193097.925,clear anti fog lens itek safety glasses pyramex,64175.0,36.0,,,,275.55,9919.8,2020-10-15,2024-01-11 12:00:00,3422320092.0
9800,A0-0219,,indore,madhya pradesh,india,misc market,learning hub,40000.0,2.0,B0-2419,2023-04-12,2589233.965,6 12 stud 1 5 8 flange 16ga,40328.0,35.0,PC,0.42,ML,192217.0,80731.14,2021-12-14,2023-11-17 12:00:00,3600136735.0
9958,A0-0158,,madurai,tamil nadu,india,tertiary learning,learning hub,12355.0,,B0-2475,2023-08-07,663335.69,5 8 x 2 x 2 usg orion 75 sq 64sf white 16 ct 62150,59830.0,38.0,CT,2.432,MS,135270.0,328976.64,2023-06-06,2023-12-11 12:00:00,211248494.5
9046,A0-0249,,vadodara,gujarat,india,tertiary learning,r amp d laboratories,3165.0,1.0,B0-2184,2023-04-06,141699.5,3 5 8 x 10 track 1 1 4 leg 20ga 33mil ,53850.0,120.0,PC,1.2,ML,104375.0,125250.0,2023-01-01,2024-08-31 00:00:00,483032857.4
9400,A0-0020,,chandigarh,chandigarh,india,future tech,critical ops,1400000.0,2.0,B0-2305,2023-06-12,1608708.495,6 10 slotted slip track 3 leg 18ga 43mil,65148.0,70.0,PC,0.7,ML,215847.5,151093.25,2022-06-13,2026-02-04 00:00:00,134000000000.0
6725,A0-0160,,cuttack,odisha,india,bio innovation,r amp d laboratories,55000.0,0.0,B0-1518,2024-04-11,125516.365,3 5 8 x 10 stud 1 1 4 flange 20ga 33mil ,60047.0,80.0,PC,0.8,ML,57865.5,46292.4,2023-05-01,2024-08-22 17:00:00,2838119884.0
3310,A0-0063,,kolhapur,maharashtra,india,bio innovation,r amp d laboratories,20000.0,0.0,B0-0666,2023-02-14,1121.405,bondo body filler kit 1pt 261,63985.0,1.0,each,1.0,,1057.945,0.01,2022-04-04,2023-05-22 12:00:00,1356145091.0
2167,A0-0057,,varanasi,uttar pradesh,india,enterprise,workspace,523093.0,11.0,B0-0474,2023-04-26,109867.63,2 16ga angle 10 ,61347.0,10.0,pcs,100.0,,169505.0,0.01,2020-10-19,2023-07-10 12:00:00,12657755648.0
364,A0-0004,,bengaluru,karnataka,india,enterprise,workspace,2800000.0,0.0,B0-0100,2023-08-31,-9897.254999999992,21 flexible vibrator shaft oztec,46509.0,,,,,37610.07,0.01,2020-02-03,2025-10-31 00:00:00,34925565107.0
10273,A0-0004,,bengaluru,karnataka,india,enterprise,workspace,2800000.0,0.0,B0-2575,2023-07-14,302953.865,3 5 8 x 12 track 1 1 2 leg 18ga,50892.0,12.0,PC,0.144,ML,96860.0,13947.84,2020-02-03,2025-10-31 00:00:00,34925565107.0
3724,A0-0016,,mumbai,maharashtra,india,enterprise,workspace,3300.0,0.0,B0-0497,2023-06-27,163134.785,2 1 2 20ga slotted track 10 w 2 1 2 leg,60917.0,10.0,pcs,100.0,,133767.0,0.01,2023-02-27,2023-11-30 00:00:00,169152463.0
2826,A0-0093,,patna,bihar,india,wellness,health center,76380.0,0.0,B0-0586,2023-02-08,127115.39,arm 2x4x5 8 cortega sq l i fire guard 48sf ctn,63837.0,13.0,ctn,624.0,,99365.0,0.01,2022-07-06,2025-12-19 00:00:00,3576704631.0
7440,A0-0156,,nagpur,maharashtra,india,wellness,health center,583000.0,,B0-1672,2024-05-13,57155.75,7 8 x 7 8 x 12 usg donn wall angle flat white 40 bx ,49026.0,20.0,PC,0.24,ML,60120.0,14428.8,2018-11-28,2024-08-23 00:00:00,23273459144.0
3598,A0-0075,,mumbai,maharashtra,india,wellness,health center,750.0,0.0,B0-0477,2023-05-25,848430.14,arm co extruded alum cle anroom angle 12 30pc ct may be labeled as ea7812d,63857.0,30.0,pc,360.0,,283733.0,0.01,2023-02-06,2023-06-16 12:00:00,34491903.62
4727,A0-0026,,jaipur,rajasthan,india,bio innovation,r amp d laboratories,150000.0,,B0-0899,2024-12-11,,rust preventative spray paint black 15oz,62672.0,3.0,,,,1234.965,0.01,2021-05-10,2024-12-26 00:00:00,7982677738.0
547,A0-0014,,jaipur,rajasthan,india,bio innovation,misc build,680000.0,8.0,B0-0140,2023-02-01,145706.665,m18 redlithium xc5 0 system starter kit milwaukee,64138.0,1.0,,,,17494.085,17494.085,2022-04-11,2024-09-17 12:00:00,7554544515.0
2941,A0-0094,,aurangabad,maharashtra,india,bio innovation,misc build,500.0,,B0-0612,2023-10-31,23032.64,zip up blue painter tape 2 x 60 yd,63728.0,1.0,EACH,1.0,,814.125,0.01,2023-08-18,2023-10-20 00:00:00,2317793.0
472,A0-0011,,thiruvananthapuram,kerala,india,wellness,ambulatory care,80000.0,,B0-0129,2023-01-24,324075.19,18v x2 lxt lithium ion 36v brushless cordless rear handle 7 1 4 circular saw kit 5 0ah makita serial number 6769824y 677260y,45745.0,2.0,,,,30059.165,60118.33,2022-08-01,2025-02-05 00:00:00,5447968752.0
1642,A0-0027,,bengaluru,karnataka,india,future tech,r amp d laboratories,10000.0,,B0-0377,2023-09-22,69589.735,4 1 2 x17 sds max rotary hammer clay spade bosch,33744.0,1.0,,,,5101.015,5101.015,2021-06-07,2025-07-14 12:00:00,3779120214.0
9566,A0-0276,,surat,gujarat,india,enterprise,workspace,1000.0,,B0-2381,2023-05-24,144048.355,3 5 8 x 10 track 1 1 4 leg 20ga eq,60409.0,10.0,PC,0.1,ML,129842.5,12984.25,2023-03-20,2023-04-05 00:00:00,2826976.0
3339,A0-0057,,varanasi,uttar pradesh,india,enterprise,workspace,523093.0,11.0,B0-0417,2023-02-17,197862.435,1 5 8 20ga dw track 10 w 1 1 4 leg,61265.0,50.0,pcs,500.0,,43670.5,0.01,2020-10-19,2023-07-10 12:00:00,12657755648.0
6652,A0-0004,,bengaluru,karnataka,india,enterprise,workspace,2800000.0,0.0,B0-1503,2024-04-11,892347.8,1 x 2 x 12 usg sheetrock glassmat mold tough gyp shaftwall liner,66936.0,100.0,PC,2.4,MS,96442.5,231462.0,2020-02-03,2025-10-31 00:00:00,34925565107.0
1173,A0-0026,,jaipur,rajasthan,india,bio innovation,r amp d laboratories,150000.0,,B0-0260,2023-05-10,203263.215,7 hdg multi use bearcat bolt drill in anchor dayton superior,64058.0,80.0,,,,2149.29,171943.2,2021-05-10,2024-12-26 00:00:00,7982677738.0
8424,A0-0166,,chennai,tamil nadu,india,tertiary learning,learning hub,184000.0,0.0,B0-1965,2023-02-15,298666.14,6 10 flat strap 16ga 54mil,56907.0,20.0,PC,0.2,ML,130009.5,26001.9,2019-11-19,2025-01-24 12:00:00,15539779791.0
5274,A0-0003,,ahmedabad,gujarat,india,future tech,critical ops,450000.0,,B0-1115,2024-01-18,1105773.8,3 5 8 x 10 track 1 1 2 leg 18ga,50892.0,80.0,PC,0.8,ML,98112.5,78490.0,2021-07-12,2024-11-01 17:00:00,14191958070.0
6086,A0-0148,,guwahati,assam,india,enterprise,workspace,92942.0,,B0-1329,2024-02-20,392348.965,5 8 x 4 x 8 type x drywall,61289.0,104.0,PC,3.328,MS,42167.5,140333.44,2023-06-01,2024-08-23 12:00:00,1481952253.0
9510,A0-0023,,kolkata,west bengal,india,enterprise,hospitality hall,435000.0,11.0,B0-2358,2023-05-16,1614596.915,6 16 stud 1 1 4 flange 20ga eq,60830.0,585.0,PC,9.36,ML,79742.5,746389.8,2022-08-15,2025-01-21 00:00:00,23204555261.0
6486,A0-0004,,bengaluru,karnataka,india,enterprise,workspace,2800000.0,0.0,B0-1451,2024-03-25,377060.115,10 beadex paper faced tape on extra wide even leg corner bead 50 bx,62108.0,4.0,CT,2.0,ML,38827.5,77655.0,2020-02-03,2025-10-31 00:00:00,34925565107.0
11531,A0-0023,,kolkata,west bengal,india,enterprise,hospitality hall,435000.0,11.0,B0-3071,2023-11-28,476481.06,2 1 2 x 10 slotted slip track 2 1 2 leg 20ga 30mil,60917.0,20.0,PC,0.2,ML,123162.5,24632.5,2022-08-15,2025-01-21 00:00:00,23204555261.0
8216,A0-0227,,vadodara,gujarat,india,bio innovation,workspace,17500.0,,B0-1890,2023-01-25,144227.045,3 5 8 x 10 track 1 1 2 leg 20ga 33mil,50875.0,40.0,PC,0.4,ML,77070.5,30828.2,2022-10-30,2023-07-23 00:00:00,233415169.4
3365,A0-0063,,kolhapur,maharashtra,india,bio innovation,r amp d laboratories,20000.0,0.0,B0-0425,2023-02-23,43541.91,3 5 8 20ga dw stud 10 ,61197.0,30.0,pcs,300.0,,65714.5,0.01,2022-04-04,2023-05-22 12:00:00,1356145091.0
6602,A0-0186,,pune,maharashtra,india,misc market,workspace,171000.0,5.0,B0-1486,2024-03-27,30980.17,3 8 x 1 2 x 10 cemco fire gasket 5 20 bx,62544.0,1.0,CT,1.0,CT,27972.5,27972.5,2021-10-18,2026-06-02 00:00:00,15701858802.0
6787,A0-0023,,kolkata,west bengal,india,enterprise,hospitality hall,435000.0,11.0,B0-1530,2024-04-05,689758.43,2 1 2 x 10 stud 1 1 4 flange 20ga eq,59790.0,328.0,PC,3.28,ML,47595.0,156111.6,2022-08-15,2025-01-21 00:00:00,23204555261.0
11482,A0-0003,,ahmedabad,gujarat,india,future tech,critical ops,450000.0,,B0-3057,2023-10-31,507763.5,westpac green dot light weight topping 39 ctn,62100.0,192.0,CT,192.0,CT,981.125,188376.0,2021-07-12,2024-11-01 17:00:00,14191958070.0
1411,A0-0017,,lucknow,uttar pradesh,india,enterprise,workspace,60000.0,0.0,B0-0318,2023-06-22,44199.055,10lb bag tilt wall patch ardex,64273.0,12.0,,,,3340.835,40090.02,2020-08-04,2023-11-03 00:00:00,2032049652.0
9911,A0-0023,,kolkata,west bengal,india,enterprise,hospitality hall,435000.0,11.0,B0-2457,2023-06-08,143707.675,250 usg joint tape 20 bx,42172.0,1.0,CT,20.0,RL,396.625,7932.5,2022-08-15,2025-01-21 00:00:00,23204555261.0
11154,A0-0023,,kolkata,west bengal,india,enterprise,hospitality hall,435000.0,11.0,B0-2902,2023-09-19,16917.1,3 5 8 x 10 360trak flexible track 20ga 30mil 3 5 8 flexible 360trak,61510.0,4.0,PC,0.04,ML,397126.0,15885.04,2022-08-15,2025-01-21 00:00:00,23204555261.0
8669,A0-0155,,surat,gujarat,india,misc market,workspace,838094.0,41.0,B0-2043,2023-03-06,178391.07,7 8 x 10 furring hat channel 20ga 30mil,61384.0,240.0,PC,240.0,PC,693.05,166332.0,2019-09-02,2023-12-29 17:00:00,15673671106.0
9988,A0-0004,,bengaluru,karnataka,india,enterprise,workspace,2800000.0,0.0,B0-2486,2023-06-28,1506501.99,6 x 16 stud 1 5 8 flange 20ga 33mil last punch 12 ,60485.0,240.0,PC,3.84,ML,134351.5,515909.76,2020-02-03,2025-10-31 00:00:00,34925565107.0
2695,A0-0016,,mumbai,maharashtra,india,enterprise,workspace,3300.0,0.0,B0-0560,2023-08-16,16274.985,5 8 metal u bead 10 200,63697.0,10.0,PCS,100.0,,30644.5,0.01,2023-02-27,2023-11-30 00:00:00,169152463.0
816,A0-0005,,warangal,telangana,india,misc market,learning hub,36700.0,4.0,B0-0187,2023-03-15,16313.395,1 x3 4 x16 8 swellstop roll greenstreak,64198.0,3.0,,,,5011.67,15035.01,2020-10-15,2024-01-11 12:00:00,3422320092.0
2132,A0-0057,,varanasi,uttar pradesh,india,enterprise,workspace,523093.0,11.0,B0-0461,2023-04-04,71043.47,dewalt 4 1 2 x 045 x 7 8 cut disc type 1,62049.0,25.0,each,25.0,,161.99,0.01,2020-10-19,2023-07-10 12:00:00,12657755648.0
1798,A0-0023,,kolkata,west bengal,india,enterprise,hospitality hall,435000.0,11.0,B0-0400,2025-05-28,61987.06,m18 fuel sawzall recip saw tool only milwaukee,64674.0,1.0,EA,,,19287.665,19287.665,2022-08-15,2025-01-21 00:00:00,23204555261.0
4576,A0-0117,,indore,madhya pradesh,india,future tech,critical ops,175000.0,,B0-0805,2025-01-02,56492.76,four hole tee mqv t,30214.0,4590.0,,,,8939.51,0.01,2024-06-03,2027-03-08 00:00:00,5033818452.0
5191,A0-0162,,lucknow,uttar pradesh,india,bio innovation,r amp d laboratories,288000.0,0.0,B0-1103,2024-01-08,739330.71,3 4 x 4 x 8 cdx fire rated plywood,26930.0,30.0,PC,30.0,PC,5035.05,151051.5,2022-05-06,2025-05-30 00:00:00,15598821597.0
3123,A0-0079,,mumbai,maharashtra,india,enterprise,workspace,6133.0,0.0,B0-0632,2023-07-10,181804.55,8 x 1 2 wafer head self drill zinc screw grabber,21181.0,1.0,BOX,1.0,,8498.63,0.01,2023-05-30,2023-10-04 12:00:00,184506781.2
5854,A0-0159,,dehradun,uttarakhand,india,bio innovation,r amp d laboratories,183000.0,0.0,B0-1268,2024-02-07,1046697.55,2 x 2 x 10 angle 20ga 30mil,61343.0,80.0,PC,0.8,ML,55945.0,44756.0,2023-04-03,2025-02-28 17:00:00,4359775970.0
5366,A0-0023,,kolkata,west bengal,india,enterprise,hospitality hall,435000.0,11.0,B0-1145,2024-01-18,1896259.95,8 x 10 stud 1 5 8 flange 16ga,60338.0,45.0,PC,0.45,ML,289411.0,130234.95,2022-08-15,2025-01-21 00:00:00,23204555261.0
8029,A0-0166,,chennai,tamil nadu,india,tertiary learning,learning hub,184000.0,0.0,B0-1830,2023-01-10,31817.675,2 1 2 x 10 track 1 1 2 leg 16ga,54405.0,4.0,PC,0.04,ML,134435.0,5377.4,2019-11-19,2025-01-24 12:00:00,15539779791.0
4276,A0-0016,,mumbai,maharashtra,india,enterprise,workspace,3300.0,0.0,B0-0730,2023-05-25,111798.15,fry 1 2 x3 8 x10 z rev eal molding,64894.0,16.0,pcs,160.0,,139862.5,0.01,2023-02-27,2023-11-30 00:00:00,169152463.0
12423,A0-0023,,kolkata,west bengal,india,enterprise,hospitality hall,435000.0,11.0,B0-3394,2024-06-28,115517.24,3 5 8 x 10 stud 1 5 8 flange 16ga,53844.0,60.0,PC,0.6,ML,180777.5,108466.5,2022-08-15,2025-01-21 00:00:00,23204555261.0
3090,A0-0079,,mumbai,maharashtra,india,enterprise,workspace,6133.0,0.0,B0-0632,2023-07-10,181804.55,3 4 fire treated rated sheathing 4 x8 kdat,63657.0,5.0,pcs,160.0,,124164.5,0.01,2023-05-30,2023-10-04 12:00:00,184506781.2
8210,A0-0215,,srinagar,jammu kashmir,india,wellness,health center,27782.0,0.0,B0-1888,2023-01-23,54800.215,westpac fast set 40 lite 20 bag,66434.0,10.0,BG,10.0,BG,931.025,9310.25,2020-06-01,2024-08-12 00:00:00,4234521714.0
11377,A0-0263,,nagpur,maharashtra,india,wellness,health center,6113.0,,B0-3004,2023-12-19,141014.8,4 x 1 1 2 usg fire rated 15 16 cross tee donn dxl flat white 050 60 bx,61146.0,50.0,PC,0.2,ML,85253.5,17050.7,2023-01-23,2024-02-21 12:00:00,224741631.9
13401,A0-0016,,mumbai,maharashtra,india,enterprise,workspace,3300.0,0.0,B0-3803,2023-05-16,320500.555,fry 1 2 x3 8 x10 z rev eal molding,64894.0,9.0,pcs,90.0,,139862.5,0.01,2023-02-27,2023-11-30 00:00:00,169152463.0
8605,A0-0166,,chennai,tamil nadu,india,tertiary learning,learning hub,184000.0,0.0,B0-2018,2023-03-13,24008.755,fire trak redi klip lsr 16ga 100 bx,67084.0,5.0,BX,5.0,BX,4420.49,22102.45,2019-11-19,2025-01-24 12:00:00,15539779791.0
5254,A0-0163,,kochi,kerala,india,wellness,health center,19500.0,,B0-1114,2024-01-09,251168.0,5 8 x 4 x 9 type x drywall,61215.0,150.0,PC,5.4,MS,31730.0,171342.0,2023-05-26,2025-05-02 08:00:00,714978787.5
238,A0-0004,,bengaluru,karnataka,india,enterprise,workspace,2800000.0,0.0,B0-0069,2023-05-22,327729.15,48oz poly hand sprayer chapin brigade,62961.0,1.0,,,,2220.265,2220.265,2020-02-03,2025-10-31 00:00:00,34925565107.0
1533,A0-0009,,jaipur,rajasthan,india,enterprise,workspace,350000.0,4.0,B0-0350,2023-07-11,195879.31,12 oz smart straw wd 40,63050.0,12.0,,,,820.805,9849.66,2022-09-06,2024-08-15 00:00:00,9895473728.0
12641,A0-0314,,ranchi,jharkhand,india,tertiary learning,learning hub,115000.0,,B0-3492,2024-07-29,21955.49,7 8 x 7 8 x 12 usg donn wall angle flat white 40 bx ,49026.0,8.0,PC,0.096,ML,44255.0,4248.48,2024-02-28,2026-03-02 00:00:00,5607614844.0
8244,A0-0229,,bhubaneswar,odisha,india,enterprise,hospitality hall,500000.0,,B0-1903,2023-01-26,42483.13,2 1 2 x 10 stud 1 1 4 flange 20ga eq,59790.0,60.0,PC,0.6,ML,49265.0,29559.0,2022-08-01,2023-06-02 00:00:00,2838833529.0
3411,A0-0057,,varanasi,uttar pradesh,india,enterprise,workspace,523093.0,11.0,B0-0441,2023-03-09,80256.86,dewalt 5 pk 3 24tpi jig saw blade t shk metal,44850.0,1.0,pack,1.0,,1811.115,0.01,2020-10-19,2023-07-10 12:00:00,12657755648.0
2832,A0-0064,,patna,bihar,india,wellness,health center,12658.0,0.0,B0-0588,2023-01-20,328263.55,5 8 denshield tileboard 4 x 8 ,48572.0,15.0,pcs,480.0,,118152.5,0.01,2022-10-03,2023-05-31 12:00:00,265604816.8
12229,A0-0004,,bengaluru,karnataka,india,enterprise,workspace,2800000.0,0.0,B0-3318,2024-04-19,182552.71,1 1 2 x 12 usg fire rated dw suspension main tee 16 bx ,48515.0,2.0,CT,0.384,ML,103790.5,39855.385,2020-02-03,2025-10-31 00:00:00,34925565107.0
1536,A0-0014,,jaipur,rajasthan,india,bio innovation,misc build,680000.0,8.0,B0-0351,2023-07-11,53821.595,18v lxt bl blower tool only makita serial number 1630569y,49951.0,1.0,,,,13829.27,13829.27,2022-04-11,2024-09-17 12:00:00,7554544515.0
3880,A0-0077,,mumbai,maharashtra,india,wellness,health center,2000.0,0.0,B0-0522,2023-08-10,61032.655,6 pre tie wire w pin clip 100 bundle bpf pat,43457.0,2.0,bndl,2.0,,6052.08,0.01,2023-06-05,2023-09-15 12:00:00,57276996.18
5303,A0-0003,,ahmedabad,gujarat,india,future tech,critical ops,450000.0,,B0-1125,2024-02-29,253933.52,4 x 1 1 2 usg fire rated 15 16 cross tee donn dx dxl flat white 60 bx,61146.0,4.0,CT,0.96,ML,56780.0,54508.8,2021-07-12,2024-11-01 17:00:00,14191958070.0
10865,A0-0112,,chennai,tamil nadu,india,future tech,critical ops,200000.0,,B0-2784,2023-08-15,23972.015,3 5 8 x 10 track 1 1 4 leg 20ga eq,60409.0,10.0,PC,0.1,ML,55694.5,5569.45,2023-04-03,2024-11-29 00:00:00,5033421050.0
12167,A0-0023,,kolkata,west bengal,india,enterprise,hospitality hall,435000.0,11.0,B0-3301,2024-02-23,32681.065,national quick set lite 20 min 18 bag,55228.0,30.0,BG,30.0,BG,1022.875,30686.25,2022-08-15,2025-01-21 00:00:00,23204555261.0
1300,A0-0009,,jaipur,rajasthan,india,enterprise,workspace,350000.0,4.0,B0-0285,2023-05-26,27349.59,24 x5 blue steel concrete trowel marshalltown,63064.0,1.0,,,,3775.035,3775.035,2022-09-06,2024-08-15 00:00:00,9895473728.0
6274,A0-0163,,kochi,kerala,india,wellness,health center,19500.0,,B0-1391,2024-03-04,161789.6,3 4 x 4 x 8 cdx fire rated plywood,26930.0,15.0,PC,15.0,PC,5010.0,75150.0,2023-05-26,2025-05-02 08:00:00,714978787.5
